time,frame,track_id,class,x1,y1,x2,y2
1776296053.8624697,814,207,2,576,290,784,497
1776296053.8624697,814,214,2,396,183,538,310
1776296053.9324534,815,72,2,660,133,768,220
1776296053.9324534,815,112,2,51,54,136,94
1776296053.9324534,815,128,2,558,140,645,219
1776296053.9324534,815,138,2,0,203,141,293
1776296053.9324534,815,153,2,842,25,911,56
1776296053.9324534,815,158,5,731,60,958,357
1776296053.9324534,815,161,2,653,19,743,54
1776296053.9324534,815,171,2,425,114,499,183
1776296053.9324534,815,207,2,576,288,782,497
1776296053.9324534,815,214,2,398,181,535,304
1776296054.029069,816,72,2,660,133,768,220
1776296054.029069,816,112,2,47,55,131,94
1776296054.029069,816,128,2,557,140,646,220
1776296054.029069,816,138,2,0,206,135,293
1776296054.029069,816,153,2,846,24,917,57
1776296054.029069,816,158,5,730,60,958,358
1776296054.029069,816,161,2,657,19,749,54
1776296054.029069,816,171,2,425,114,498,181
1776296054.029069,816,207,2,576,285,778,493
1776296054.029069,816,214,2,397,178,536,305
1776296054.107719,817,72,2,660,133,768,220
1776296054.107719,817,112,2,46,55,130,94
1776296054.1086888,817,128,2,557,140,646,220
1776296054.1086888,817,138,2,0,207,133,294
1776296054.1086888,817,153,2,847,24,919,57
1776296054.1086888,817,158,5,730,60,958,358
1776296054.1086888,817,161,2,659,19,751,54
1776296054.1086888,817,171,2,425,113,498,180
1776296054.1086888,817,207,2,576,284,776,492
1776296054.1086888,817,214,2,397,177,535,306
1776296054.2099745,818,72,2,660,134,768,220
1776296054.2099745,818,112,2,41,55,125,94
1776296054.2099745,818,128,2,558,141,645,220
1776296054.2099745,818,138,2,0,211,126,290
1776296054.2099745,818,153,2,854,24,924,57
1776296054.2099745,818,158,5,730,60,958,357
1776296054.2099745,818,161,2,663,19,755,55
1776296054.2099745,818,171,2,425,113,498,179
1776296054.2099745,818,207,2,576,281,772,487
1776296054.2099745,818,214,2,399,175,534,303
1776296054.2853608,819,72,2,661,134,768,220
1776296054.2853608,819,112,2,39,55,123,94
1776296054.2863345,819,128,2,558,141,645,220
1776296054.2863345,819,138,2,0,213,123,288
1776296054.2863345,819,153,2,856,23,925,57
1776296054.2863345,819,158,5,730,60,958,357
1776296054.2863345,819,161,2,665,19,757,55
1776296054.2863345,819,171,2,425,112,498,179
1776296054.2863345,819,207,2,577,280,770,485
1776296054.2863345,819,214,2,401,174,533,302
1776296054.3894117,820,72,2,660,134,768,220
1776296054.3894117,820,112,2,36,56,117,94
1776296054.3894117,820,128,2,558,141,645,221
1776296054.3894117,820,138,2,0,214,119,291
1776296054.3903842,820,153,2,863,23,930,56
1776296054.3903842,820,158,5,731,60,958,356
1776296054.3903842,820,161,2,669,20,762,56
1776296054.3903842,820,171,2,425,112,498,179
1776296054.3903842,820,207,2,579,277,763,475
1776296054.3903842,820,214,2,401,173,530,299
1776296054.4617922,821,72,2,660,135,768,220
1776296054.4627688,821,112,2,34,56,115,94
1776296054.4627688,821,128,2,558,142,645,221
1776296054.4627688,821,138,2,0,215,116,292
1776296054.4627688,821,153,2,865,23,931,56
1776296054.4627688,821,158,5,731,60,958,356
1776296054.4627688,821,161,2,671,20,763,56
1776296054.4627688,821,171,2,425,111,498,179
1776296054.4627688,821,207,2,581,276,760,471
1776296054.4627688,821,214,7,401,173,528,299
1776296054.5795925,822,72,2,660,135,768,221
1776296054.5805655,822,112,2,29,55,112,94
1776296054.5805655,822,128,2,558,142,645,221
1776296054.5805655,822,138,2,0,216,113,292
1776296054.5805655,822,153,2,871,23,937,55
1776296054.5805655,822,158,5,730,59,958,358
1776296054.5805655,822,161,2,677,20,768,55
1776296054.5805655,822,171,2,425,111,497,176
1776296054.5805655,822,207,2,583,272,753,457
1776296054.5805655,822,214,7,400,170,528,299
1776296054.5805655,822,225,2,424,196,508,294
1776296054.674505,823,72,2,660,135,768,221
1776296054.674505,823,112,2,27,55,111,94
1776296054.674505,823,128,2,558,142,645,221
1776296054.674505,823,138,2,0,217,111,292
1776296054.674505,823,153,2,873,23,939,55
1776296054.674505,823,158,5,729,59,959,358
1776296054.674505,823,161,2,679,20,769,55
1776296054.674505,823,171,2,425,110,497,176
1776296054.6754766,823,207,2,585,271,751,452
1776296054.6754766,823,225,2,428,203,506,292
1776296054.7847476,824,72,2,660,134,768,221
1776296054.7847476,824,112,2,24,55,106,93
1776296054.7847476,824,128,2,557,141,645,221
1776296054.7847476,824,138,2,0,218,106,290
1776296054.7847476,824,153,2,878,22,945,55
1776296054.7847476,824,158,5,730,59,959,358
1776296054.7847476,824,161,2,683,20,775,55
1776296054.7847476,824,171,2,425,110,496,175
1776296054.7847476,824,207,2,583,268,749,449
1776296054.7847476,824,214,2,404,168,523,288
1776296054.7847476,824,225,2,432,211,502,291
1776296054.7847476,824,226,3,12,89,73,136
1776296054.7847476,824,228,2,406,0,445,19
1776296054.8601797,825,72,2,660,134,768,221
1776296054.8601797,825,112,2,23,55,104,93
1776296054.8601797,825,128,2,557,141,645,221
1776296054.8601797,825,138,2,0,219,104,290
1776296054.8611531,825,153,2,881,22,947,55
1776296054.8611531,825,158,5,730,58,959,358
1776296054.8611531,825,161,2,684,20,777,55
1776296054.8611531,825,171,2,424,109,496,174
1776296054.8611531,825,207,2,583,268,748,449
1776296054.8611531,825,214,2,405,168,521,287
1776296054.8611531,825,226,3,12,87,74,136
1776296054.8611531,825,228,2,405,0,446,20
1776296054.9691627,826,72,2,660,134,768,221
1776296054.9691627,826,112,2,18,56,100,93
1776296054.9691627,826,128,2,557,141,646,221
1776296054.9691627,826,138,2,0,220,98,290
1776296054.9691627,826,153,2,886,21,951,55
1776296054.9691627,826,158,5,730,58,959,358
1776296054.9691627,826,161,2,691,20,781,55
1776296054.9691627,826,171,2,424,108,496,173
1776296054.9691627,826,207,2,584,265,745,442
1776296054.9691627,826,214,2,416,166,503,251
1776296054.9691627,826,225,2,427,200,503,286
1776296054.970136,826,226,3,19,92,74,135
1776296054.970136,826,228,2,406,0,446,20
1776296055.0560703,827,72,2,660,134,767,221
1776296055.0560703,827,112,2,16,56,98,93
1776296055.0560703,827,128,2,557,140,646,221
1776296055.0560703,827,138,2,0,221,96,289
1776296055.0560703,827,153,2,889,21,952,55
1776296055.0560703,827,158,5,730,58,959,358
1776296055.0570414,827,161,2,693,20,782,55
1776296055.0570414,827,171,2,424,107,496,172
1776296055.0570414,827,207,2,584,264,744,440
1776296055.0570414,827,214,2,420,166,496,237
1776296055.0570414,827,225,2,427,199,503,285
1776296055.0570414,827,226,3,22,94,74,135
1776296055.0570414,827,228,2,406,0,447,20
1776296055.1653512,828,72,2,660,134,767,220
1776296055.1653512,828,112,2,12,56,95,93
1776296055.1653512,828,128,2,557,140,645,220
1776296055.1653512,828,138,2,0,222,92,291
1776296055.1653512,828,153,2,894,21,958,54
1776296055.1653512,828,158,5,730,58,959,357
1776296055.1653512,828,161,2,697,21,788,55
1776296055.1653512,828,171,2,423,107,494,171
1776296055.1653512,828,207,2,582,262,742,437
1776296055.1663249,828,214,2,422,164,492,231
1776296055.1663249,828,225,2,415,175,510,281
1776296055.1663249,828,226,3,18,89,77,136
1776296055.1663249,828,228,2,406,0,446,20
1776296055.1663249,828,230,2,387,414,583,536
1776296055.1663249,828,231,2,338,0,370,21
1776296055.2471697,829,72,2,660,134,767,220
1776296055.2471697,829,112,2,11,56,94,93
1776296055.2471697,829,128,2,558,140,645,220
1776296055.2471697,829,138,2,0,223,90,291
1776296055.2471697,829,153,2,896,21,960,54
1776296055.2471697,829,158,5,730,58,959,357
1776296055.2471697,829,161,2,698,21,790,55
1776296055.2471697,829,171,2,422,106,493,170
1776296055.2471697,829,207,2,582,261,741,437
1776296055.2471697,829,225,2,411,167,512,279
1776296055.2481437,829,226,3,17,88,77,136
1776296055.2481437,829,228,2,406,0,446,20
1776296055.2481437,829,230,2,385,410,587,537
1776296055.2481437,829,231,2,338,0,370,21
1776296055.3558226,830,72,2,660,134,768,220
1776296055.3558226,830,112,2,3,56,88,95
1776296055.3567963,830,128,2,558,140,645,218
1776296055.3567963,830,138,2,0,225,85,291
1776296055.3567963,830,153,2,902,20,960,54
1776296055.3567963,830,158,5,729,57,959,359
1776296055.3567963,830,161,2,705,21,794,55
1776296055.3567963,830,171,2,424,106,493,167
1776296055.3567963,830,207,2,582,258,738,431
1776296055.3567963,830,225,2,411,162,509,272
1776296055.3567963,830,226,3,20,88,78,135
1776296055.3567963,830,228,2,405,0,447,20
1776296055.3567963,830,230,2,381,401,594,536
1776296055.3567963,830,231,2,338,0,370,21
1776296055.4412427,831,72,2,660,133,768,219
1776296055.442212,831,112,2,0,56,86,95
1776296055.442212,831,128,2,558,140,645,218
1776296055.442212,831,138,2,0,226,83,291
1776296055.442212,831,153,2,905,20,960,54
1776296055.442212,831,158,5,729,57,959,360
1776296055.442212,831,161,2,707,21,796,55
1776296055.442212,831,171,2,425,106,493,166
1776296055.442212,831,207,2,582,257,737,429
1776296055.442212,831,225,2,411,160,508,269
1776296055.442212,831,226,3,21,88,78,134
1776296055.442212,831,228,2,405,0,447,20
1776296055.442212,831,230,2,381,397,595,536
1776296055.5475447,832,72,2,660,133,768,219
1776296055.5475447,832,112,2,0,57,82,95
1776296055.5475447,832,128,2,558,140,645,218
1776296055.5475447,832,138,2,0,227,80,292
1776296055.5475447,832,153,2,910,20,960,54
1776296055.5475447,832,158,5,727,57,960,366
1776296055.5475447,832,161,2,712,22,802,55
1776296055.5475447,832,171,2,423,106,490,164
1776296055.5475447,832,207,2,583,255,733,420
1776296055.548522,832,225,2,410,159,509,270
1776296055.548522,832,226,3,22,88,78,134
1776296055.548522,832,228,2,405,0,447,21
1776296055.548522,832,230,7,373,388,598,536
1776296055.548522,832,231,2,337,0,370,21
1776296055.548522,832,233,2,875,456,959,536
1776296055.6306393,833,72,2,660,133,768,219
1776296055.6306393,833,112,2,0,57,80,95
1776296055.6306393,833,128,2,558,140,645,218
1776296055.6306393,833,138,2,0,228,78,292
1776296055.6306393,833,153,2,912,19,960,54
1776296055.6306393,833,158,5,726,57,960,369
1776296055.6306393,833,161,2,713,22,804,55
1776296055.6306393,833,171,2,422,105,490,163
1776296055.6306393,833,207,2,583,254,732,417
1776296055.6306393,833,225,2,409,158,510,271
1776296055.6306393,833,226,3,22,88,79,134
1776296055.6315765,833,230,7,372,384,598,536
1776296055.6315765,833,231,2,336,0,369,21
1776296055.6315765,833,233,2,874,454,959,535
1776296055.7417467,834,72,2,660,134,767,218
1776296055.7417467,834,112,2,0,57,77,94
1776296055.7417467,834,128,2,558,140,645,218
1776296055.7417467,834,138,2,0,229,75,294
1776296055.7417467,834,153,2,917,21,960,53
1776296055.7417467,834,158,5,725,57,960,372
1776296055.7427163,834,161,2,719,22,811,56
1776296055.7427163,834,171,2,422,105,490,163
1776296055.7427163,834,207,2,583,252,730,412
1776296055.7427163,834,225,2,419,156,493,235
1776296055.7427163,834,226,3,19,90,73,134
1776296055.7427163,834,230,7,369,379,603,535
1776296055.7427163,834,231,2,336,0,370,21
1776296055.7427163,834,233,2,867,448,960,537
1776296055.7427163,834,235,2,401,376,571,536
1776296055.8305242,835,72,2,660,134,767,218
1776296055.8314974,835,112,2,0,57,76,94
1776296055.8314974,835,128,2,558,140,645,218
1776296055.8314974,835,138,2,0,230,73,294
1776296055.8314974,835,153,2,919,21,960,53
1776296055.8314974,835,158,5,725,57,960,374
1776296055.8314974,835,161,2,721,22,813,56
1776296055.8314974,835,171,2,421,105,490,163
1776296055.8314974,835,207,2,583,251,729,410
1776296055.8314974,835,225,2,423,156,486,221
1776296055.8314974,835,226,3,19,90,71,134
1776296055.8314974,835,231,2,336,0,370,21
1776296055.8314974,835,233,2,865,446,960,537
1776296055.8314974,835,235,2,400,373,573,537
1776296055.9348145,836,72,2,661,134,768,218
1776296055.9348145,836,112,2,0,56,73,94
1776296055.9348145,836,128,2,558,140,645,218
1776296055.9348145,836,138,2,0,231,70,297
1776296055.9348145,836,153,2,922,21,960,52
1776296055.9348145,836,158,5,725,57,960,375
1776296055.9348145,836,161,2,725,22,819,56
1776296055.9348145,836,171,2,421,105,490,162
1776296055.9348145,836,207,2,581,250,728,410
1776296055.9348145,836,225,2,424,153,483,214
1776296055.9348145,836,226,3,23,88,78,134
1776296055.9348145,836,231,2,336,0,370,22
1776296055.9348145,836,233,2,862,440,960,535
1776296055.9357877,836,235,2,394,364,574,535
1776296055.9357877,836,236,2,382,168,540,268
1776296056.0146399,837,72,2,661,134,769,218
1776296056.0146399,837,112,2,0,56,72,94
1776296056.0146399,837,128,2,558,140,645,218
1776296056.0146399,837,138,2,0,232,69,298
1776296056.0146399,837,158,5,726,57,960,375
1776296056.0146399,837,161,2,727,22,821,56
1776296056.0156128,837,171,2,420,104,490,161
1776296056.0156128,837,207,2,581,250,728,410
1776296056.0156128,837,226,3,25,87,80,134
1776296056.0156128,837,233,2,861,439,960,535
1776296056.0156128,837,235,2,393,362,574,535
1776296056.0156128,837,236,2,371,152,549,266
1776296056.116913,838,72,2,660,134,769,219
1776296056.116913,838,112,2,0,54,70,93
1776296056.116913,838,128,2,558,140,645,218
1776296056.116913,838,138,2,0,233,66,300
1776296056.116913,838,158,5,728,58,960,369
1776296056.116913,838,161,2,731,21,828,57
1776296056.116913,838,171,2,422,104,491,160
1776296056.116913,838,207,2,579,248,728,411
1776296056.116913,838,226,3,25,84,84,136
1776296056.1178868,838,228,2,405,0,449,22
1776296056.1178868,838,233,2,856,433,960,534
1776296056.1178868,838,235,2,391,355,576,535
1776296056.1178868,838,236,2,367,145,550,265
1776296056.196279,839,72,2,660,133,769,219
1776296056.196279,839,112,2,0,53,69,93
1776296056.196279,839,128,2,558,140,645,218
1776296056.196279,839,138,2,0,233,64,301
1776296056.196279,839,158,5,729,58,959,367
1776296056.196279,839,161,2,733,21,830,57
1776296056.1972523,839,171,2,423,103,491,159
1776296056.1972523,839,207,2,578,247,728,412
1776296056.1972523,839,226,3,25,84,84,136
1776296056.1972523,839,228,2,406,0,448,22
1776296056.1972523,839,233,2,855,431,960,534
1776296056.1972523,839,235,2,391,353,577,535
1776296056.1972523,839,236,2,368,144,549,265
1776296056.3042164,840,72,2,659,134,768,219
1776296056.3042164,840,112,2,0,51,66,93
1776296056.3042164,840,128,2,558,141,645,218
1776296056.3042164,840,138,2,0,235,60,303
1776296056.3042164,840,158,5,729,58,959,366
1776296056.3042164,840,161,2,739,21,835,57
1776296056.3042164,840,171,2,423,103,491,158
1776296056.3042164,840,207,2,580,245,724,402
1776296056.3042164,840,226,3,28,86,84,136
1776296056.3051891,840,228,2,406,0,449,22
1776296056.3051891,840,233,2,850,426,960,535
1776296056.3051891,840,235,2,389,347,579,536
1776296056.3051891,840,236,2,357,128,558,263
1776296056.3888962,841,72,2,659,134,768,219
1776296056.3888962,841,112,2,0,51,64,93
1776296056.3888962,841,128,2,559,141,644,218
1776296056.3888962,841,138,2,0,236,58,304
1776296056.3888962,841,158,5,729,59,959,366
1776296056.3888962,841,161,2,741,21,837,57
1776296056.3888962,841,171,2,423,102,491,157
1776296056.3888962,841,207,2,581,244,723,398
1776296056.3888962,841,226,3,29,87,84,137
1776296056.389907,841,233,2,849,424,960,535
1776296056.389907,841,235,2,390,345,579,536
1776296056.4989212,842,72,2,660,134,767,219
1776296056.4989212,842,112,2,0,54,58,93
1776296056.4989212,842,128,2,558,141,645,218
1776296056.4989212,842,138,2,0,237,54,305
1776296056.4989212,842,158,5,731,59,957,362
1776296056.4989212,842,161,2,748,21,842,56
1776296056.4989212,842,171,2,423,102,490,156
1776296056.4989212,842,207,2,580,243,721,395
1776296056.4989212,842,226,3,31,87,85,135
1776296056.4998968,842,231,2,335,0,371,22
1776296056.4998968,842,233,2,845,419,960,535
1776296056.4998968,842,235,2,389,339,581,537
1776296056.4998968,842,237,2,393,152,522,244
1776296056.4998968,842,238,2,444,210,520,256
1776296056.5913887,843,72,2,660,135,767,219
1776296056.5913887,843,112,2,0,56,55,93
1776296056.5913887,843,128,2,558,141,645,218
1776296056.5913887,843,138,2,0,237,52,305
1776296056.5913887,843,158,5,731,59,957,360
1776296056.5913887,843,161,2,750,22,843,56
1776296056.5913887,843,171,2,423,102,490,156
1776296056.5913887,843,207,2,580,242,721,394
1776296056.5913887,843,226,3,32,86,85,135
1776296056.5913887,843,231,2,335,0,371,23
1776296056.5913887,843,233,2,844,418,960,535
1776296056.5913887,843,235,2,389,336,580,537
1776296056.5913887,843,237,2,387,152,530,255
1776296056.5913887,843,238,2,454,212,524,255
1776296056.7075837,844,72,2,660,135,768,219
1776296056.708557,844,112,2,0,54,53,93
1776296056.708557,844,128,2,558,141,645,218
1776296056.708557,844,138,2,0,238,48,306
1776296056.708557,844,158,5,731,59,957,361
1776296056.708557,844,161,2,756,22,849,56
1776296056.708557,844,171,2,422,102,490,155
1776296056.708557,844,207,2,578,241,720,393
1776296056.708557,844,226,3,34,87,87,135
1776296056.708557,844,231,2,336,0,370,22
1776296056.708557,844,233,2,842,414,960,534
1776296056.708557,844,235,2,389,332,580,538
1776296056.708557,844,237,2,380,152,540,268
1776296056.708557,844,238,2,464,214,530,255
1776296056.8191216,845,72,2,660,135,768,219
1776296056.8191216,845,112,2,0,53,51,93
1776296056.8191216,845,128,2,557,141,646,218
1776296056.8191216,845,138,2,0,239,46,306
1776296056.8191216,845,158,5,731,59,957,361
1776296056.8191216,845,161,2,758,22,851,56
1776296056.8191216,845,171,2,422,101,490,155
1776296056.8191216,845,207,2,577,240,719,392
1776296056.8200943,845,226,3,35,87,88,134
1776296056.8200943,845,231,2,336,0,369,22
1776296056.8200943,845,233,2,841,413,960,534
1776296056.8200943,845,235,2,390,330,579,538
1776296056.9361513,846,72,2,660,135,768,219
1776296056.9371202,846,112,2,0,56,44,92
1776296056.9371202,846,128,2,558,141,645,218
1776296056.9371202,846,138,2,0,240,43,306
1776296056.9371202,846,158,5,730,59,958,362
1776296056.9371202,846,161,2,763,22,858,56
1776296056.9371202,846,171,2,420,101,489,155
1776296056.9371202,846,207,2,578,239,717,388
1776296056.9371202,846,226,3,36,87,89,134
1776296056.9371202,846,228,2,402,0,449,24
1776296056.9371202,846,231,2,335,0,369,22
1776296056.9371202,846,233,2,837,408,960,533
1776296056.9371202,846,235,2,393,324,576,531
1776296056.9371202,846,242,2,393,149,521,245
1776296057.022917,847,72,2,660,135,768,219
1776296057.022917,847,112,2,0,57,41,91
1776296057.022917,847,128,2,558,141,645,218
1776296057.022917,847,138,2,0,240,41,306
1776296057.022917,847,158,5,730,59,958,362
1776296057.022917,847,161,2,764,22,860,56
1776296057.022917,847,171,2,420,101,488,155
1776296057.022917,847,207,2,578,238,717,387
1776296057.022917,847,228,2,403,0,449,25
1776296057.022917,847,231,2,335,0,369,22
1776296057.022917,847,233,2,836,406,960,533
1776296057.0238886,847,235,2,395,322,574,528
1776296057.0238886,847,242,2,388,148,527,255
1776296057.1348147,848,72,2,660,135,768,219
1776296057.1348147,848,112,2,0,58,34,88
1776296057.1348147,848,128,2,558,141,645,219
1776296057.1348147,848,138,2,0,241,40,306
1776296057.1348147,848,158,5,731,59,957,359
1776296057.1348147,848,161,2,770,22,865,56
1776296057.1348147,848,171,2,421,101,489,154
1776296057.1348147,848,207,2,579,237,714,381
1776296057.1348147,848,226,3,41,98,83,134
1776296057.1348147,848,228,2,402,0,449,25
1776296057.1348147,848,231,2,335,0,369,23
1776296057.1348147,848,233,2,833,401,960,533
1776296057.1348147,848,235,2,397,318,570,520
1776296057.1357913,848,242,2,387,148,529,258
1776296057.2152,849,72,2,660,135,768,219
1776296057.2152,849,112,2,0,58,31,87
1776296057.2152,849,128,2,557,142,646,219
1776296057.2152,849,158,5,731,59,957,358
1776296057.2152,849,161,2,772,22,867,57
1776296057.2152,849,171,2,421,100,489,153
1776296057.2152,849,207,2,579,236,714,379
1776296057.2152,849,226,3,42,99,82,134
1776296057.2161722,849,231,2,335,0,369,23
1776296057.2161722,849,233,2,832,400,960,533
1776296057.2161722,849,235,2,399,316,568,517
1776296057.2161722,849,242,2,388,147,529,259
1776296057.3353028,850,72,2,660,135,768,219
1776296057.3353028,850,112,2,0,60,27,88
1776296057.3353028,850,128,2,558,142,646,219
1776296057.3353028,850,158,5,732,59,956,357
1776296057.3353028,850,161,2,779,23,872,57
1776296057.3353028,850,171,2,421,100,488,153
1776296057.3353028,850,207,2,578,235,713,376
1776296057.3353028,850,226,3,43,100,82,134
1776296057.3353028,850,231,2,336,0,369,23
1776296057.3353028,850,233,2,828,396,960,533
1776296057.3353028,850,235,2,402,312,565,509
1776296057.3353028,850,242,2,390,147,526,256
1776296057.4198177,851,72,2,660,135,768,220
1776296057.4207914,851,112,2,0,61,25,88
1776296057.4207914,851,128,2,558,142,646,220
1776296057.4207914,851,158,5,732,59,956,356
1776296057.4207914,851,161,2,781,23,873,57
1776296057.4207914,851,171,2,421,100,488,152
1776296057.4207914,851,207,2,578,234,713,376
1776296057.4207914,851,231,2,336,0,369,23
1776296057.4207914,851,233,2,828,394,960,533
1776296057.4207914,851,235,2,404,310,563,506
1776296057.4207914,851,242,2,392,146,524,254
1776296057.5387266,852,72,2,660,135,768,220
1776296057.5387266,852,112,2,0,61,23,88
1776296057.5387266,852,128,2,557,142,646,220
1776296057.5387266,852,158,5,732,60,956,356
1776296057.5387266,852,161,2,786,24,879,57
1776296057.5396965,852,171,2,420,100,487,152
1776296057.5396965,852,207,2,577,233,712,375
1776296057.5396965,852,231,2,335,0,369,23
1776296057.5396965,852,233,2,825,391,960,533
1776296057.5396965,852,235,2,407,307,560,497
1776296057.5396965,852,242,2,395,146,520,250
1776296057.5396965,852,246,2,0,63,13,90
1776296057.5396965,852,248,2,912,1,959,28
1776296057.631543,853,72,2,660,135,767,220
1776296057.631543,853,128,2,557,142,646,220
1776296057.631543,853,158,5,732,60,956,355
1776296057.631543,853,161,2,788,24,881,57
1776296057.631543,853,171,2,420,99,487,151
1776296057.631543,853,207,2,576,232,712,374
1776296057.631543,853,231,2,335,0,369,23
1776296057.631543,853,233,2,824,389,960,533
1776296057.631543,853,235,2,408,305,559,494
1776296057.631543,853,242,2,397,145,518,248
1776296057.631543,853,246,2,0,64,12,90
1776296057.631543,853,248,2,912,1,959,28
1776296057.7411814,854,72,2,659,135,768,220
1776296057.7411814,854,128,2,557,142,646,222
1776296057.7411814,854,158,5,731,60,957,356
1776296057.7421558,854,161,2,794,24,886,57
1776296057.7421558,854,171,2,419,99,487,151
1776296057.7421558,854,207,2,576,231,711,372
1776296057.7421558,854,231,2,336,0,370,24
1776296057.7421558,854,233,2,822,386,960,533
1776296057.7421558,854,235,2,410,302,557,487
1776296057.7421558,854,242,2,397,145,517,248
1776296057.7421558,854,246,2,0,64,10,89
1776296057.7421558,854,248,2,910,0,960,29
1776296057.7421558,854,249,2,413,0,446,27
1776296057.8256602,855,72,2,659,135,769,220
1776296057.8256602,855,128,2,557,142,646,222
1776296057.8256602,855,158,5,731,60,957,356
1776296057.8256602,855,161,2,796,24,888,57
1776296057.8256602,855,171,2,419,98,487,150
1776296057.8256602,855,207,2,576,231,710,371
1776296057.8256602,855,231,2,336,0,370,24
1776296057.8256602,855,233,2,821,385,960,533
1776296057.8256602,855,235,2,411,301,555,485
1776296057.8256602,855,242,2,398,144,516,248
1776296057.8256602,855,248,2,910,0,960,29
1776296057.8256602,855,249,2,413,0,446,28
1776296057.9366539,856,72,2,659,135,769,220
1776296057.9366539,856,128,2,558,143,645,221
1776296057.9366539,856,158,5,731,60,957,356
1776296057.9366539,856,161,2,800,24,896,57
1776296057.9366539,856,171,2,419,98,486,149
1776296057.9366539,856,207,2,576,230,709,369
1776296057.9366539,856,231,2,336,0,370,24
1776296057.9366539,856,233,2,818,382,960,532
1776296057.9366539,856,235,2,412,298,554,479
1776296057.9366539,856,242,2,398,144,514,249
1776296057.9366539,856,248,2,911,0,960,29
1776296057.9366539,856,249,2,412,0,446,28
1776296058.0246112,857,72,2,660,135,768,220
1776296058.0246112,857,128,2,558,143,645,220
1776296058.0255847,857,158,5,731,60,957,355
1776296058.0255847,857,161,2,801,24,898,57
1776296058.0255847,857,171,2,419,98,485,148
1776296058.0255847,857,207,2,575,230,709,369
1776296058.0255847,857,231,2,336,0,370,24
1776296058.0255847,857,233,2,818,380,960,532
1776296058.0255847,857,235,2,413,297,553,478
1776296058.0255847,857,242,2,398,143,513,249
1776296058.0255847,857,248,2,912,0,959,29
1776296058.1424613,858,72,2,660,135,769,220
1776296058.1424613,858,128,2,558,142,645,220
1776296058.1424613,858,158,5,731,60,957,355
1776296058.1424613,858,161,2,808,24,904,57
1776296058.1424613,858,171,2,418,97,485,148
1776296058.1424613,858,207,2,575,229,709,367
1776296058.1424613,858,226,3,49,91,96,133
1776296058.1424613,858,231,2,336,0,370,24
1776296058.1424613,858,233,2,815,376,960,533
1776296058.1424613,858,235,2,414,294,550,470
1776296058.1434252,858,242,2,400,142,511,246
1776296058.1434252,858,248,2,911,0,959,29
1776296058.1434252,858,249,2,413,0,448,29
1776296058.1434252,858,252,3,176,43,206,68
1776296058.2296453,859,72,2,660,134,769,220
1776296058.2296453,859,128,2,558,142,645,220
1776296058.2296453,859,158,5,731,60,957,355
1776296058.2296453,859,161,2,811,24,906,57
1776296058.2296453,859,171,2,417,97,485,147
1776296058.2296453,859,207,2,575,229,709,367
1776296058.2296453,859,226,3,50,90,97,132
1776296058.2296453,859,231,2,336,0,369,24
1776296058.2296453,859,233,2,814,375,960,533
1776296058.2296453,859,235,2,415,293,549,468
1776296058.2296453,859,242,2,401,141,510,245
1776296058.2296453,859,248,2,911,0,959,29
1776296058.2296453,859,249,2,413,0,449,30
1776296058.2296453,859,252,3,175,42,205,67
1776296058.339675,860,72,2,660,135,768,220
1776296058.339675,860,128,2,558,142,645,220
1776296058.339675,860,158,5,731,61,957,355
1776296058.339675,860,161,2,816,24,912,57
1776296058.339675,860,171,2,417,96,485,147
1776296058.339675,860,207,2,575,228,709,365
1776296058.339675,860,226,3,51,90,99,133
1776296058.339675,860,231,2,336,0,370,24
1776296058.339675,860,233,2,811,371,960,533
1776296058.339675,860,235,2,416,290,548,462
1776296058.339675,860,242,2,402,141,508,243
1776296058.339675,860,248,2,912,1,958,29
1776296058.339675,860,249,2,414,0,449,30
1776296058.339675,860,252,3,173,41,204,67
1776296058.4229949,861,72,2,660,135,768,220
1776296058.4229949,861,128,2,557,142,645,219
1776296058.4229949,861,158,5,731,61,957,355
1776296058.4229949,861,161,2,818,24,914,57
1776296058.4239666,861,171,2,417,96,485,146
1776296058.4239666,861,207,2,575,227,709,364
1776296058.4239666,861,226,3,51,90,100,133
1776296058.4239666,861,231,2,336,0,370,24
1776296058.4239666,861,233,2,810,370,960,533
1776296058.4239666,861,235,2,417,289,548,460
1776296058.4239666,861,242,2,403,140,508,242
1776296058.4239666,861,248,2,913,1,958,29
1776296058.4239666,861,249,2,414,0,449,30
1776296058.5286381,862,72,2,660,135,768,219
1776296058.5286381,862,128,2,557,141,646,220
1776296058.5286381,862,158,5,730,61,957,355
1776296058.5286381,862,161,2,823,24,919,57
1776296058.5286381,862,171,2,417,96,484,145
1776296058.5286381,862,207,2,575,227,707,362
1776296058.5296075,862,226,3,51,89,101,133
1776296058.5296075,862,231,2,336,0,370,24
1776296058.5296075,862,233,2,808,367,960,533
1776296058.5296075,862,235,2,418,286,547,457
1776296058.5296075,862,242,2,404,140,506,241
1776296058.5296075,862,248,2,912,0,960,29
1776296058.5296075,862,249,2,414,0,450,30
1776296058.5296075,862,254,2,414,192,500,242
1776296058.6133244,863,72,2,660,136,769,219
1776296058.6133244,863,128,2,557,141,646,220
1776296058.6133244,863,158,5,730,61,957,355
1776296058.6133244,863,161,2,825,24,921,57
1776296058.6133244,863,171,2,417,95,484,144
